"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"KSRCEUS","202105","0.007","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202106","0.001","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202107","0.009","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202108","0.02","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202109","0.018","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202110","0.111","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202111","0.04","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202112","0.01","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202113","0.627","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202201","0.145","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202202","0.019","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202203","0.008","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202204","0.014","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202205","0.01","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202206","0.021","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202207","0.04","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"KSRCEUS","202208","0.008","5","Kerosene Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197301","31.236","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197302","26.834","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197303","20.313","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197304","14.686","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197305","12.02","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197306","8.75","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197307","8.535","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197308","9.57","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197309","10.308","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197310","14.402","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197311","19.487","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197312","24.522","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197313","200.664","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197401","25.489","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197402","22.853","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197403","18.644","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197404","13.944","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197405","10.07","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197406","8.24","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197407","8.143","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197408","8.276","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197409","10.477","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197410","14.698","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197411","17.137","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197412","24.977","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197413","182.948","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197501","23.911","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197502","21.81","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197503","18.843","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197504","15.599","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197505","10.293","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197506","8.843","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197507","7.794","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197508","8.502","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197509","10.455","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197510","12.475","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197511","14.626","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197512","24.423","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197513","177.574","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197601","28.319","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197602","21.847","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197603","18.701","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197604","12.775","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197605","11.216","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197606","9.833","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197607","8.397","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197608","8.52","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197609","9.927","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197610","13.694","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197611","21.607","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197612","29.1","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197613","193.935","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197701","34.326","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197702","25.718","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197703","17.659","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197704","12.328","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197705","11.241","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197706","9.486","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197707","8.709","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197708","9.251","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197709","10.064","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197710","13.766","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197711","15.531","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197712","24.379","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197713","192.458","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197801","24.548","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197802","23.744","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197803","20.725","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197804","11.963","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197805","11.821","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197806","9.739","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197807","8.71","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197808","10.897","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197809","11.166","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197810","14.385","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197811","16.786","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197812","22.701","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197813","187.185","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197901","22.567","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197902","21.171","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197903","15.376","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197904","10.872","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197905","9.257","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197906","7.614","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197907","7.282","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197908","8.159","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197909","8.435","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197910","11.084","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197911","13.116","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197912","16.448","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","197913","151.38","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198001","18.246","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198002","15.649","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198003","12.031","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198004","7.913","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198005","7.489","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198006","6.623","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198007","5.477","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198008","5.268","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198009","6.634","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198010","10.237","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198011","12.48","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198012","16.692","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198013","124.739","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198101","19.468","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198102","12.912","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198103","9.007","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198104","6.003","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198105","6.055","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198106","5.343","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198107","4.931","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198108","5.479","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198109","5.623","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198110","10.171","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198111","11.071","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198112","13.822","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198113","109.885","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198201","14.128","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198202","10.562","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198203","10.993","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198204","10.241","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198205","6.972","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198206","5.405","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198207","4.219","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198208","4.85","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198209","7.512","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198210","8.225","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198211","7.535","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198212","12.133","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PARCEUS","198213","102.775","6","Petroleum Residential Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
